carat,cut,color,clarity,depth,table,price,x,y,z,price_log,carat_log,volume,price_per_carat,dimension_ratio,carat_category,cut_enc,color_enc,clarity_enc,carat_category_enc,cluster,pca1,pca2,cluster_name
0.33,Very Good,F,IF,58.7,55.0,74451.0,4.56,4.6,2.69,11.217909901418224,0.2851789422336624,56.42543999999999,225609.0909090909,1.7026022304832715,Light,2,4,7,1,2,-2.6905196165250422,0.07952063576930826,Affordable Small Diamonds
0.31,Very Good,F,VVS1,62.4,60.0,74451.0,4.28,4.31,2.68,11.217909901418224,0.27002713721306015,49.437424,240164.51612903227,1.6026119402985073,Light,2,4,6,1,2,-2.4997538651594042,1.3118792254319074,Affordable Small Diamonds
0.31,Very Good,F,VVS1,61.8,59.0,74451.0,4.33,4.35,2.68,11.217909901418224,0.27002713721306015,50.47914,240164.51612903227,1.6194029850746268,Light,2,4,6,1,2,-2.525089825821299,1.075250425383159,Affordable Small Diamonds
0.31,Ideal,F,VVS1,61.8,56.0,74451.0,4.34,4.36,2.69,11.217909901418224,0.27002713721306015,50.901256,240164.51612903227,1.6171003717472119,Light,4,4,6,1,2,-2.8798955295055406,-0.9414569694096183,Affordable Small Diamonds
0.31,Ideal,F,VVS1,62.1,56.0,74451.0,4.35,4.38,2.71,11.217909901418224,0.27002713721306015,51.63362999999999,240164.51612903227,1.6107011070110702,Light,4,4,6,1,2,-2.8514019009401186,-0.9868143512667417,Affordable Small Diamonds
0.31,Very Good,F,VVS1,62.4,57.0,74451.0,4.3,4.32,2.69,11.217909901418224,0.27002713721306015,49.96944,240164.51612903227,1.6022304832713756,Light,2,4,6,1,2,-2.6547164702819996,0.37643763258767426,Affordable Small Diamonds
0.35,Very Good,G,IF,62.6,59.0,74534.0,4.43,4.49,2.79,11.219024092704531,0.3001045924503381,55.495053,212954.28571428574,1.5985663082437276,Light,2,3,7,1,2,-2.3445241841984372,0.6799834815890823,Affordable Small Diamonds
0.33,Very Good,G,IF,62.6,55.0,74534.0,4.41,4.44,2.77,11.219024092704531,0.2851789422336624,54.237708000000005,225860.60606060605,1.597472924187726,Light,2,3,7,1,2,-2.640339254626136,-0.5504005281985573,Affordable Small Diamonds
0.38,Ideal,H,VVS2,62.1,54.0,74534.0,4.62,4.66,2.88,11.219024092704531,0.3220834991691133,62.004096,196142.1052631579,1.6111111111111114,Light,4,2,5,1,2,-2.227283213414689,-1.7930232157755608,Affordable Small Diamonds
0.4,Good,D,VS1,63.2,56.0,74534.0,4.69,4.74,2.98,11.219024092704531,0.33647223662121295,66.24718800000001,186335.0,1.582214765100671,Light,1,6,4,1,2,-1.8962104583224046,0.8730867855836292,Affordable Small Diamonds
0.4,Ideal,E,VS1,62.1,55.0,74534.0,4.75,4.79,2.96,11.219024092704531,0.33647223662121295,67.34740000000001,186335.0,1.6114864864864864,Light,4,5,4,1,2,-2.1306223722389412,-1.035481702283083,Affordable Small Diamonds
0.33,Ideal,E,VVS2,60.7,55.0,74534.0,4.49,4.5,2.73,11.219024092704531,0.2851789422336624,55.159650000000006,225860.60606060605,1.6465201465201467,Light,4,5,5,1,2,-2.7358367316347123,-0.8889663847350321,Affordable Small Diamonds
0.32,Ideal,F,VVS1,62.0,55.0,74534.0,4.41,4.43,2.74,11.219024092704531,0.2776317365982795,53.52946200000001,232918.75,1.6131386861313868,Light,4,4,6,1,2,-2.833594310620458,-1.2983547901960704,Affordable Small Diamonds
0.34,Ideal,G,VS1,61.3,55.0,74534.0,4.52,4.55,2.78,11.219024092704531,0.29266961396282,57.17347999999999,219217.64705882352,1.631294964028777,Light,4,3,4,1,2,-2.330622396449298,-1.0908423410948744,Affordable Small Diamonds
0.32,Ideal,E,VS1,61.6,55.0,74534.0,4.43,4.46,2.74,11.219024092704531,0.2776317365982795,54.136372,232918.75,1.6222627737226276,Light,4,5,4,1,2,-2.6383848352156654,-0.8730958402254514,Affordable Small Diamonds
0.32,Ideal,E,VS1,61.0,57.0,74534.0,4.4,4.42,2.69,11.219024092704531,0.2776317365982795,52.31512,232918.75,1.6394052044609666,Light,4,5,4,1,2,-2.590133058682288,-0.15898031339197274,Affordable Small Diamonds
0.32,Ideal,E,VS1,61.4,56.0,74534.0,4.42,4.44,2.72,11.219024092704531,0.2776317365982795,53.379456000000005,232918.75,1.628676470588235,Light,4,5,4,1,2,-2.607924519533893,-0.5305365097172322,Affordable Small Diamonds
0.32,Ideal,G,IF,61.7,57.0,74534.0,4.39,4.42,2.72,11.219024092704531,0.2776317365982795,52.778335999999996,232918.75,1.6194852941176467,Light,4,3,7,1,2,-2.7880433180358852,-0.8782189424319564,Affordable Small Diamonds
0.32,Ideal,G,IF,61.4,55.0,74534.0,4.42,4.44,2.72,11.219024092704531,0.2776317365982795,53.379456000000005,232918.75,1.628676470588235,Light,4,3,7,1,2,-2.8857508986461147,-1.4627919551077242,Affordable Small Diamonds
0.32,Ideal,G,IF,61.8,55.0,74534.0,4.38,4.42,2.72,11.219024092704531,0.2776317365982795,52.658112,232918.75,1.6176470588235294,Light,4,3,7,1,2,-2.9076907688367912,-1.5121314865083797,Affordable Small Diamonds
0.42,Premium,H,SI1,60.9,58.0,74534.0,4.85,4.84,2.95,11.219024092704531,0.3506568716131694,69.2483,177461.90476190476,1.642372881355932,Light,3,2,2,1,2,-1.2393914050434993,0.49003614749608704,Affordable Small Diamonds
0.42,Premium,H,SI1,62.1,59.0,74534.0,4.81,4.78,2.98,11.219024092704531,0.3506568716131694,68.515564,177461.90476190476,1.6090604026845639,Light,3,2,2,1,2,-1.1928286021765782,0.6425454368669432,Affordable Small Diamonds
0.42,Ideal,H,SI1,62.2,57.0,74534.0,4.8,4.78,2.98,11.219024092704531,0.3506568716131694,68.37312,177461.90476190476,1.6073825503355705,Light,4,2,2,1,2,-1.410267053635924,-0.5323506913275701,Affordable Small Diamonds
0.42,Ideal,H,SI1,62.9,57.0,74534.0,4.84,4.76,3.02,11.219024092704531,0.3506568716131694,69.575968,177461.90476190476,1.5894039735099337,Light,4,2,2,1,2,-1.3686896737572791,-0.6334664627104818,Affordable Small Diamonds
0.42,Very Good,H,SI1,63.2,58.0,74534.0,4.79,4.77,3.02,11.219024092704531,0.3506568716131694,69.00186599999999,177461.90476190476,1.5827814569536423,Light,2,2,2,1,2,-1.1296494272269069,0.7216686331414023,Affordable Small Diamonds
0.42,Ideal,H,SI1,62.7,56.0,74534.0,4.78,4.76,2.99,11.219024092704531,0.3506568716131694,68.030872,177461.90476190476,1.5953177257525082,Light,4,2,2,1,2,-1.47423091599886,-0.9085904034839971,Affordable Small Diamonds
0.42,Very Good,H,SI1,63.1,57.0,74534.0,4.78,4.76,3.01,11.219024092704531,0.3506568716131694,68.485928,177461.90476190476,1.584717607973422,Light,2,2,2,1,2,-1.2037199669100709,0.42739105203175176,Affordable Small Diamonds
0.38,Premium,F,SI1,62.7,58.0,74534.0,4.62,4.6,2.89,11.219024092704531,0.3220834991691133,61.41828,196142.1052631579,1.5951557093425603,Light,3,4,2,1,2,-1.6903283150587798,0.5345278850635019,Affordable Small Diamonds
0.38,Ideal,E,SI1,61.9,55.0,74534.0,4.7,4.64,2.89,11.219024092704531,0.3220834991691133,63.02512,196142.1052631579,1.615916955017301,Light,4,5,2,1,2,-2.0121430875340223,-0.7220447664452454,Affordable Small Diamonds
0.38,Premium,E,SI1,61.2,59.0,74534.0,4.67,4.64,2.85,11.219024092704531,0.3220834991691133,61.75608,196142.1052631579,1.633333333333333,Light,3,5,2,1,2,-1.7274721669009556,1.1632427223196233,Affordable Small Diamonds
0.42,Premium,H,SI1,62.0,59.0,74534.0,4.79,4.76,2.96,11.219024092704531,0.3506568716131694,67.489184,177461.90476190476,1.6131756756756759,Light,3,2,2,1,2,-1.2239023046946016,0.6617975096371227,Affordable Small Diamonds
0.42,Ideal,H,SI1,62.4,57.0,74534.0,4.79,4.76,2.98,11.219024092704531,0.3506568716131694,67.945192,177461.90476190476,1.6023489932885908,Light,4,2,2,1,2,-1.4211046553844646,-0.5569876462165497,Affordable Small Diamonds
0.42,Premium,H,SI1,59.5,57.0,74534.0,5.11,4.78,2.94,11.219024092704531,0.3506568716131694,71.811852,177461.90476190476,1.6819727891156464,Light,3,2,2,1,2,-1.229982790006871,0.3547359520499833,Affordable Small Diamonds
0.42,Ideal,E,SI2,62.4,55.0,74534.0,4.81,4.77,2.99,11.219024092704531,0.3506568716131694,68.60166299999999,177461.90476190476,1.6020066889632103,Light,4,5,1,1,2,-1.6630303459901645,-0.7003291991176009,Affordable Small Diamonds
0.42,Ideal,E,SI2,62.9,56.0,74534.0,4.8,4.77,3.01,11.219024092704531,0.3506568716131694,68.91695999999999,177461.90476190476,1.5897009966777411,Light,4,5,1,1,2,-1.5915219838169392,-0.4590168832376853,Affordable Small Diamonds
0.42,Ideal,D,SI2,62.4,57.0,74534.0,4.81,4.78,2.99,11.219024092704531,0.3506568716131694,68.745482,177461.90476190476,1.6036789297658862,Light,4,6,1,1,2,-1.6362379312847957,0.037694925283370234,Affordable Small Diamonds
0.42,Premium,D,SI2,62.1,59.0,74534.0,4.82,4.78,2.98,11.219024092704531,0.3506568716131694,68.65800800000001,177461.90476190476,1.6107382550335574,Light,3,6,1,1,2,-1.4272072374108487,1.2408865530072901,Affordable Small Diamonds
0.42,Premium,D,SI2,60.1,58.0,74534.0,4.88,4.83,2.92,11.219024092704531,0.3506568716131694,68.82556799999999,177461.90476190476,1.6626712328767126,Light,3,6,1,1,2,-1.496280905734569,1.1994018821229462,Affordable Small Diamonds
0.42,Premium,D,SI2,60.0,61.0,74534.0,4.89,4.85,2.92,11.219024092704531,0.3506568716131694,69.25217999999998,177461.90476190476,1.6678082191780819,Light,3,6,1,1,2,-1.3102624945366133,2.142451358339792,Affordable Small Diamonds
0.42,Premium,D,SI2,60.8,59.0,74534.0,4.83,4.77,2.92,11.219024092704531,0.3506568716131694,67.274172,177461.90476190476,1.643835616438356,Light,3,6,1,1,2,-1.478361961222531,1.4240956986823698,Affordable Small Diamonds
0.38,Premium,I,VS1,59.9,60.0,74534.0,4.72,4.66,2.81,11.219024092704531,0.3220834991691133,61.806512000000005,196142.1052631579,1.6690391459074732,Light,3,1,4,1,2,-1.5746027014732957,0.9211774600127203,Affordable Small Diamonds
0.38,Premium,I,VS1,61.3,60.0,74534.0,4.65,4.62,2.84,11.219024092704531,0.3220834991691133,61.01172,196142.1052631579,1.6320422535211268,Light,3,1,4,1,2,-1.5889980718536825,0.7369105323355531,Affordable Small Diamonds
0.38,Premium,H,VS2,61.8,58.0,74534.0,4.66,4.63,2.87,11.219024092704531,0.3220834991691133,61.922546000000004,196142.1052631579,1.6184668989547035,Light,3,2,3,1,2,-1.6304024040976226,0.28918055132966597,Affordable Small Diamonds
0.38,Ideal,H,VS2,62.8,55.0,74534.0,4.66,4.64,2.92,11.219024092704531,0.3220834991691133,63.13740799999999,196142.1052631579,1.5924657534246578,Light,4,2,3,1,2,-1.856366150734429,-1.3258305665495946,Affordable Small Diamonds
0.38,Premium,H,VS2,60.5,59.0,74534.0,4.69,4.66,2.83,11.219024092704531,0.3220834991691133,61.85078200000001,196142.1052631579,1.6519434628975267,Light,3,2,3,1,2,-1.5849529766403139,0.7756778940622756,Affordable Small Diamonds
0.38,Premium,H,VS2,60.6,58.0,74534.0,4.7,4.68,2.84,11.219024092704531,0.3220834991691133,62.46863999999999,196142.1052631579,1.6514084507042253,Light,3,2,3,1,2,-1.6229805382614026,0.44801072539617526,Affordable Small Diamonds
0.38,Premium,H,VS2,60.9,60.0,74534.0,4.67,4.62,2.83,11.219024092704531,0.3220834991691133,61.05838200000001,196142.1052631579,1.6413427561837455,Light,3,2,3,1,2,-1.5485147475362837,1.0370092706227,Affordable Small Diamonds
0.38,Premium,H,VS2,63.0,56.0,74534.0,4.61,4.57,2.89,11.219024092704531,0.3220834991691133,60.88565300000001,196142.1052631579,1.588235294117647,Light,3,2,3,1,2,-1.7691677305720348,-0.487935827872168,Affordable Small Diamonds
0.38,Ideal,H,VS2,62.8,56.0,74534.0,4.62,4.59,2.89,11.219024092704531,0.3220834991691133,61.284762,196142.1052631579,1.5934256055363323,Light,4,2,3,1,2,-1.8561211294819346,-1.0042824571012765,Affordable Small Diamonds
0.38,Premium,F,SI1,60.4,58.0,74534.0,4.72,4.68,2.84,11.219024092704531,0.3220834991691133,62.73446399999999,196142.1052631579,1.6549295774647885,Light,3,4,2,1,2,-1.6676526707534274,0.8373616929770991,Affordable Small Diamonds
0.41,Premium,G,VS1,62.5,59.0,74617.0,4.73,4.77,2.97,11.22013704395013,0.3435897043900769,67.009437,181992.6829268293,1.5993265993265993,Light,3,3,4,1,2,-1.6095712250656176,0.4586035468183927,Affordable Small Diamonds
0.41,Very Good,G,VS1,62.7,57.0,74617.0,4.74,4.77,2.98,11.22013704395013,0.3435897043900769,67.377204,181992.6829268293,1.5956375838926173,Light,2,3,4,1,2,-1.6153382347792329,0.34937969244267125,Affordable Small Diamonds
0.41,Premium,G,VS1,62.6,58.0,74617.0,4.7,4.75,2.96,11.22013704395013,0.3435897043900769,66.082,181992.6829268293,1.5962837837837838,Light,3,3,4,1,2,-1.6946116998441199,0.13965620000841394,Affordable Small Diamonds
0.41,Ideal,G,VS1,61.7,57.0,74617.0,4.78,4.81,2.96,11.22013704395013,0.3435897043900769,68.05572799999999,181992.6829268293,1.6199324324324325,Light,4,3,4,1,2,-1.7992193765724624,-0.6013186241574227,Affordable Small Diamonds
0.41,Very Good,G,VS1,62.4,57.0,74617.0,4.71,4.74,2.95,11.22013704395013,0.3435897043900769,65.85993,181992.6829268293,1.601694915254237,Light,2,3,4,1,2,-1.6632095560253923,0.39836280812887376,Affordable Small Diamonds
0.41,Ideal,G,VS1,60.8,57.0,74617.0,4.8,4.84,2.93,11.22013704395013,0.3435897043900769,68.06976,181992.6829268293,1.6450511945392492,Light,4,3,4,1,2,-1.8060556980834663,-0.4798273763795472,Affordable Small Diamonds
0.41,Ideal,G,VS1,62.4,57.0,74617.0,4.7,4.75,2.95,11.22013704395013,0.3435897043900769,65.85875,181992.6829268293,1.601694915254237,Light,4,3,4,1,2,-1.85892389068907,-0.6836371709186524,Affordable Small Diamonds
0.41,Very Good,G,VS1,60.5,57.0,74617.0,4.81,4.85,2.92,11.22013704395013,0.3435897043900769,68.11921999999998,181992.6829268293,1.654109589041096,Light,2,3,4,1,2,-1.6113321048553324,0.6424030856867111,Affordable Small Diamonds
0.41,Ideal,H,VVS2,62.0,56.0,74617.0,4.74,4.78,2.95,11.22013704395013,0.3435897043900769,66.83874000000002,181992.6829268293,1.6135593220338982,Light,4,2,5,1,2,-1.9330185999069642,-1.192036398913793,Affordable Small Diamonds
0.41,Ideal,G,VS1,61.5,56.0,74617.0,4.77,4.79,2.94,11.22013704395013,0.3435897043900769,67.17400199999999,181992.6829268293,1.6258503401360542,Light,4,3,4,1,2,-1.8849859260929125,-0.8799698663259728,Affordable Small Diamonds
0.41,Premium,G,VS1,61.9,58.0,74617.0,4.75,4.78,2.95,11.22013704395013,0.3435897043900769,66.97975000000001,181992.6829268293,1.6152542372881358,Light,3,3,4,1,2,-1.673530237742189,0.22925902523915062,Affordable Small Diamonds
0.41,Very Good,G,VS1,61.5,58.0,74617.0,4.76,4.8,2.94,11.22013704395013,0.3435897043900769,67.17312,181992.6829268293,1.6258503401360542,Light,2,3,4,1,2,-1.5733093929206086,0.8231750637756269,Affordable Small Diamonds
0.41,Ideal,G,VS1,61.6,57.0,74617.0,4.74,4.77,2.93,11.22013704395013,0.3435897043900769,66.246714,181992.6829268293,1.622866894197952,Light,4,3,4,1,2,-1.8537995356691928,-0.5777066404591823,Affordable Small Diamonds
0.41,Very Good,G,VS1,60.0,61.0,74617.0,4.77,4.86,2.89,11.22013704395013,0.3435897043900769,66.996558,181992.6829268293,1.6660899653979235,Light,2,3,4,1,2,-1.4161767606421036,1.9583786799927358,Affordable Small Diamonds
0.41,Very Good,G,VS1,60.7,58.0,74617.0,4.79,4.83,2.92,11.22013704395013,0.3435897043900769,67.55624399999999,181992.6829268293,1.647260273972603,Light,2,3,4,1,2,-1.5683173712475287,0.929072783423749,Affordable Small Diamonds
0.41,Premium,G,VS1,60.2,59.0,74617.0,4.79,4.84,2.9,11.22013704395013,0.3435897043900769,67.23244,181992.6829268293,1.6603448275862067,Light,3,3,4,1,2,-1.6215222022237705,0.7679546452911659,Affordable Small Diamonds
0.41,Ideal,G,VS1,61.4,55.0,74617.0,4.78,4.8,2.94,11.22013704395013,0.3435897043900769,67.45536,181992.6829268293,1.6292517006802723,Light,4,3,4,1,2,-1.9355500091973692,-1.1786073583636842,Affordable Small Diamonds
0.41,Premium,G,VS1,62.1,60.0,74617.0,4.72,4.78,2.95,11.22013704395013,0.3435897043900769,66.55672,181992.6829268293,1.6101694915254237,Light,3,3,4,1,2,-1.5684056409821034,0.8257670214042436,Affordable Small Diamonds
0.41,Premium,G,VS1,61.9,60.0,74617.0,4.7,4.76,2.93,11.22013704395013,0.3435897043900769,65.54996,181992.6829268293,1.6143344709897611,Light,3,3,4,1,2,-1.60031985514621,0.858422431861712,Affordable Small Diamonds
0.41,Ideal,G,VS1,61.9,57.0,74617.0,4.76,4.81,2.96,11.22013704395013,0.3435897043900769,67.77097599999999,181992.6829268293,1.6165540540540542,Light,4,3,4,1,2,-1.8060605477698313,-0.6267225669567317,Affordable Small Diamonds
0.41,Ideal,G,VS1,60.8,56.0,74617.0,4.79,4.82,2.92,11.22013704395013,0.3435897043900769,67.416376,181992.6829268293,1.6455479452054793,Light,4,3,4,1,2,-1.8834144900185168,-0.7867741180775049,Affordable Small Diamonds
0.41,Very Good,G,VS1,62.3,56.0,74617.0,4.77,4.8,2.98,11.22013704395013,0.3435897043900769,68.23007999999999,181992.6829268293,1.6057046979865772,Light,2,3,4,1,2,-1.6516441305364655,0.08808112669359562,Affordable Small Diamonds
0.41,Premium,G,VS1,60.5,58.0,74617.0,4.76,4.8,2.89,11.22013704395013,0.3435897043900769,66.03072,181992.6829268293,1.653979238754325,Light,3,3,4,1,2,-1.7131391815060453,0.4236689773045736,Affordable Small Diamonds
0.41,Ideal,H,VVS2,62.5,56.0,74617.0,4.74,4.77,2.97,11.22013704395013,0.3435897043900769,67.151106,181992.6829268293,1.6010101010101008,Light,4,2,5,1,2,-1.9194913369880522,-1.2612965585609142,Affordable Small Diamonds
0.41,Very Good,G,VS1,61.7,57.0,74617.0,4.75,4.78,2.94,11.22013704395013,0.3435897043900769,66.7527,181992.6829268293,1.6207482993197282,Light,2,3,4,1,2,-1.6422604272702597,0.4879328225482617,Affordable Small Diamonds
0.41,Very Good,H,VVS2,62.2,58.0,74617.0,4.71,4.74,2.94,11.22013704395013,0.3435897043900769,65.63667600000001,181992.6829268293,1.607142857142857,Light,2,2,5,1,2,-1.6555537917151102,0.4908642980382349,Affordable Small Diamonds
0.41,Ideal,G,VS1,59.8,57.0,74617.0,4.81,4.86,2.89,11.22013704395013,0.3435897043900769,67.558374,181992.6829268293,1.6730103806228374,Light,4,3,4,1,2,-1.8288491266765239,-0.34200842337293835,Affordable Small Diamonds
0.38,Good,F,VS2,62.4,54.3,74617.0,4.6,4.65,2.89,11.22013704395013,0.3220834991691133,61.8171,196360.52631578947,1.6003460207612457,Light,1,4,3,1,2,-1.8357790494041988,0.37634578685463543,Affordable Small Diamonds
0.5,Premium,I,SI2,59.8,56.0,74700.0,5.23,5.18,3.11,11.221248757912162,0.4054651081081644,84.254254,149400.0,1.6736334405144695,Light,3,1,1,1,2,-0.6427927125040777,-0.06381247582543709,Affordable Small Diamonds
0.4,Very Good,H,VVS1,60.5,59.0,74700.0,4.73,4.76,2.87,11.221248757912162,0.33647223662121295,64.61747600000001,186750.0,1.6533101045296168,Light,2,2,6,1,2,-1.788020528693526,0.9100183748288898,Affordable Small Diamonds
0.39,Very Good,E,VS1,60.0,59.0,74700.0,4.76,4.8,2.87,11.221248757912162,0.3293037471426004,65.57376,191538.46153846153,1.6655052264808359,Light,2,5,4,1,2,-1.7827590613104283,1.584333511339581,Affordable Small Diamonds
0.41,Ideal,G,VS2,61.6,54.0,74700.0,4.81,4.84,2.97,11.221248757912162,0.3435897043900769,69.142788,182195.1219512195,1.6245791245791241,Light,4,3,3,1,2,-1.8068907432001822,-1.3966750326647173,Affordable Small Diamonds
0.35,Ideal,E,VS1,62.0,55.0,74700.0,4.54,4.58,2.82,11.221248757912162,0.3001045924503381,58.63682399999999,213428.57142857145,1.617021276595745,Light,4,5,4,1,2,-2.4536788916312817,-0.9611237423440917,Affordable Small Diamonds
0.32,Ideal,F,VS1,61.9,56.0,74700.0,4.4,4.35,2.71,11.221248757912162,0.2776317365982795,51.8694,233437.5,1.6143911439114391,Light,4,4,4,1,2,-2.5625665507731488,-0.7056017763559266,Affordable Small Diamonds
0.32,Ideal,F,VS1,61.3,56.0,74700.0,4.44,4.4,2.71,11.221248757912162,0.2776317365982795,52.942560000000014,233437.5,1.6309963099630995,Light,4,4,4,1,2,-2.5299214121807303,-0.6316581008776383,Affordable Small Diamonds
0.32,Ideal,F,VS1,61.9,56.0,74700.0,4.4,4.36,2.71,11.221248757912162,0.2776317365982795,51.98864000000001,233437.5,1.616236162361624,Light,4,4,4,1,2,-2.558437786875179,-0.7063359534549082,Affordable Small Diamonds
0.32,Ideal,E,VS2,61.9,56.0,74700.0,4.4,4.36,2.71,11.221248757912162,0.2776317365982795,51.98864000000001,233437.5,1.616236162361624,Light,4,5,3,1,2,-2.5163878761697496,-0.459936657496478,Affordable Small Diamonds
0.32,Ideal,E,VS2,61.3,57.0,74700.0,4.45,4.42,2.72,11.221248757912162,0.2776317365982795,53.499680000000005,233437.5,1.630514705882353,Light,4,5,3,1,2,-2.4105127095402503,-0.07831206322125037,Affordable Small Diamonds
0.32,Ideal,E,VS2,61.9,55.0,74700.0,4.43,4.42,2.74,11.221248757912162,0.2776317365982795,53.65084399999999,233437.5,1.6149635036496348,Light,4,5,3,1,2,-2.516765230769042,-0.7815175777561437,Affordable Small Diamonds
0.32,Premium,E,VS2,60.5,55.0,74700.0,4.49,4.43,2.7,11.221248757912162,0.2776317365982795,53.70489,233437.5,1.6518518518518517,Light,3,5,3,1,2,-2.4279529829621245,-0.0518743442214791,Affordable Small Diamonds
0.32,Ideal,E,VS2,62.3,56.0,74700.0,4.41,4.38,2.74,11.221248757912162,0.2776317365982795,52.925292000000006,233437.5,1.6040145985401457,Light,4,5,3,1,2,-2.480327001665011,-0.5201862011957192,Affordable Small Diamonds
0.32,Ideal,E,VS2,62.1,55.0,74700.0,4.42,4.4,2.74,11.221248757912162,0.2776317365982795,53.28752000000001,233437.5,1.6094890510948905,Light,4,5,3,1,2,-2.527602832517582,-0.8061545326451245,Affordable Small Diamonds
0.4,Premium,G,SI1,59.2,61.0,74700.0,4.81,4.78,2.84,11.221248757912162,0.33647223662121295,65.29671199999999,186750.0,1.688380281690141,Light,3,3,2,1,2,-1.3094559266682604,1.7948299386519482,Affordable Small Diamonds
